trainer_group,trainer_name,team_number,comment,trainer_type,pokemon_number,level,species,nickname,item,move1,move2,move3,move4,atk_def_dv,spd_spc_dv,hp_exp,atk_exp,def_exp,spd_exp,spc_exp,happiness
Rival2Group,?,3,RIVAL2 (3),TRAINERTYPE_ITEM_MOVES,4,64,HOUNDOOM,,CHARCOAL,FIRE_BLAST,IRON_TAIL,CRUNCH,DOUBLE_TEAM,,,,,,,,
Rival2Group,?,3,RIVAL2 (3),TRAINERTYPE_ITEM_MOVES,5,64,FERALIGATR,,SCOPE_LENS,ICE_BEAM,SURF,SLASH,EARTHQUAKE,,,,,,,,
Rival2Group,?,3,RIVAL2 (3),TRAINERTYPE_ITEM_MOVES,6,64,TYRANITAR,,QUICK_CLAW,CRUNCH,EARTHQUAKE,ROCK_SLIDE,FIRE_BLAST,,,,,,,,
Rival2Group,?,4,RIVAL2 (4),TRAINERTYPE_ITEM_MOVES,1,68,URSARING,,SCOPE_LENS,SLASH,FAINT_ATTACK,ROCK_SMASH,HYPER_BEAM,,,,,,,,
Rival2Group,?,4,RIVAL2 (4),TRAINERTYPE_ITEM_MOVES,2,68,CROBAT,,LEFTOVERS,TOXIC,DOUBLE_TEAM,CONFUSE_RAY,FLY,,,,,,,,
Rival2Group,?,4,RIVAL2 (4),TRAINERTYPE_ITEM_MOVES,3,68,OCTILLERY,,NEVERMELTICE,SURF,ICE_BEAM,PSYBEAM,HYPER_BEAM,,,,,,,,
Rival2Group,?,4,RIVAL2 (4),TRAINERTYPE_ITEM_MOVES,4,68,HOUNDOOM,,CHARCOAL,FIRE_BLAST,IRON_TAIL,CRUNCH,SUNNY_DAY,,,,,,,,
Rival2Group,?,4,RIVAL2 (4),TRAINERTYPE_ITEM_MOVES,5,68,MEGANIUM,,MIRACLE_SEED,REFLECT,GIGA_DRAIN,SOLARBEAM,BODY_SLAM,,,,,,,,
Rival2Group,?,4,RIVAL2 (4),TRAINERTYPE_ITEM_MOVES,6,68,TYRANITAR,,QUICK_CLAW,CRUNCH,EARTHQUAKE,ROCK_SLIDE,FIRE_BLAST,,,,,,,,
Rival2Group,?,5,RIVAL2 (5),TRAINERTYPE_ITEM_MOVES,1,68,URSARING,,PINK_BOW,SLASH,FAINT_ATTACK,ROCK_SMASH,HYPER_BEAM,,,,,,,,
Rival2Group,?,5,RIVAL2 (5),TRAINERTYPE_ITEM_MOVES,2,68,CROBAT,,LEFTOVERS,TOXIC,DOUBLE_TEAM,CONFUSE_RAY,FLY,,,,,,,,
Rival2Group,?,5,RIVAL2 (5),TRAINERTYPE_ITEM_MOVES,3,68,OCTILLERY,,NEVERMELTICE,SURF,ICE_BEAM,PSYBEAM,HYPER_BEAM,,,,,,,,
Rival2Group,?,5,RIVAL2 (5),TRAINERTYPE_ITEM_MOVES,4,68,VICTREEBEL,,SCOPE_LENS,SLUDGE_BOMB,RAZOR_LEAF,SLEEP_POWDER,GROWTH,,,,,,,,
Rival2Group,?,5,RIVAL2 (5),TRAINERTYPE_ITEM_MOVES,5,68,TYPHLOSION,,CHARCOAL,FIRE_BLAST,EARTHQUAKE,IRON_TAIL,THUNDERPUNCH,,,,,,,,
Rival2Group,?,5,RIVAL2 (5),TRAINERTYPE_ITEM_MOVES,6,68,TYRANITAR,,QUICK_CLAW,CRUNCH,EARTHQUAKE,ROCK_SLIDE,FIRE_BLAST,,,,,,,,
Rival2Group,?,6,RIVAL2 (6),TRAINERTYPE_ITEM_MOVES,1,68,URSARING,,PINK_BOW,SLASH,FAINT_ATTACK,ROCK_SMASH,HYPER_BEAM,,,,,,,,
Rival2Group,?,6,RIVAL2 (6),TRAINERTYPE_ITEM_MOVES,2,68,CROBAT,,LEFTOVERS,TOXIC,DOUBLE_TEAM,CONFUSE_RAY,FLY,,,,,,,,
Rival2Group,?,6,RIVAL2 (6),TRAINERTYPE_ITEM_MOVES,3,68,VICTREEBEL,,SCOPE_LENS,SLUDGE_BOMB,RAZOR_LEAF,SLEEP_POWDER,GROWTH,,,,,,,,
Rival2Group,?,6,RIVAL2 (6),TRAINERTYPE_ITEM_MOVES,4,68,HOUNDOOM,,CHARCOAL,FIRE_BLAST,IRON_TAIL,CRUNCH,DOUBLE_TEAM,,,,,,,,
Rival2Group,?,6,RIVAL2 (6),TRAINERTYPE_ITEM_MOVES,5,68,FERALIGATR,,SCOPE_LENS,ICE_BEAM,SURF,SLASH,EARTHQUAKE,,,,,,,,
Rival2Group,?,6,RIVAL2 (6),TRAINERTYPE_ITEM_MOVES,6,68,TYRANITAR,,QUICK_CLAW,CRUNCH,EARTHQUAKE,ROCK_SLIDE,FIRE_BLAST,,,,,,,,
GuitaristGroup,CLYDE,1,GUITARIST (1),TRAINERTYPE_NORMAL,1,61,ELECTABUZZ,,,,,,,,,,,,,,
GuitaristGroup,VINCENT,1,GUITARIST (2),TRAINERTYPE_MOVES,1,57,MAGNETON,,THUNDERBOLT,RAIN_DANCE,TRI_ATTACK,SCREECH,,,,,,,,,
GuitaristGroup,VINCENT,1,GUITARIST (2),TRAINERTYPE_MOVES,2,55,ELECTRODE,,SCREECH,THUNDER,ROLLOUT,LIGHT_SCREEN,,,,,,,,,
GuitaristGroup,VINCENT,1,GUITARIST (2),TRAINERTYPE_MOVES,3,57,MAGNETON,,THUNDER,RAIN_DANCE,TRI_ATTACK,SCREECH,,,,,,,,,
GuitaristGroup,VINCENT,1,GUITARIST (2),TRAINERTYPE_MOVES,4,55,JOLTEON,,THUNDERBOLT,PIN_MISSILE,DOUBLE_KICK,THUNDER,,,,,,,,,
HikerGroup,ANTHONY,1,HIKER (1),TRAINERTYPE_NORMAL,1,25,GRAVELER,,,,,,,,,,,,,,
HikerGroup,ANTHONY,1,HIKER (1),TRAINERTYPE_NORMAL,2,25,MACHOKE,,,,,,,,,,,,,,
HikerGroup,RUSSELL,1,HIKER (2),TRAINERTYPE_NORMAL,1,9,GEODUDE,,,,,,,,,,,,,,
HikerGroup,RUSSELL,1,HIKER (2),TRAINERTYPE_NORMAL,2,8,CUBONE,,,,,,,,,,,,,,
HikerGroup,PHILLIP,1,HIKER (3),TRAINERTYPE_NORMAL,1,23,GEODUDE,,,,,,,,,,,,,,
HikerGroup,PHILLIP,1,HIKER (3),TRAINERTYPE_NORMAL,2,23,GEODUDE,,,,,,,,,,,,,,
HikerGroup,PHILLIP,1,HIKER (3),TRAINERTYPE_NORMAL,3,23,GRAVELER,,,,,,,,,,,,,,
HikerGroup,LEONARD,1,HIKER (4),TRAINERTYPE_NORMAL,1,23,GEODUDE,,,,,,,,,,,,,,
HikerGroup,LEONARD,1,HIKER (4),TRAINERTYPE_NORMAL,2,25,MACHOP,,,,,,,,,,,,,,
HikerGroup,ANTHONY,2,HIKER (5),TRAINERTYPE_NORMAL,1,11,GEODUDE,,,,,,,,,,,,,,
HikerGroup,ANTHONY,2,HIKER (5),TRAINERTYPE_NORMAL,2,11,MACHOP,,,,,,,,,,,,,,
HikerGroup,BENJAMIN,1,HIKER (6),TRAINERTYPE_NORMAL,1,24,GRAVELER,,,,,,,,,,,,,,
HikerGroup,BENJAMIN,1,HIKER (6),TRAINERTYPE_NORMAL,2,24,DUGTRIO,,,,,,,,,,,,,,
HikerGroup,ERIK,1,HIKER (7),TRAINERTYPE_NORMAL,1,37,MACHOKE,,,,,,,,,,,,,,
HikerGroup,ERIK,1,HIKER (7),TRAINERTYPE_NORMAL,2,38,GOLEM,,,,,,,,,,,,,,
HikerGroup,ERIK,1,HIKER (7),TRAINERTYPE_NORMAL,3,37,KANGASKHAN,,,,,,,,,,,,,,
HikerGroup,MICHAEL,1,HIKER (8),TRAINERTYPE_NORMAL,1,38,RHYHORN,,,,,,,,,,,,,,
HikerGroup,MICHAEL,1,HIKER (8),TRAINERTYPE_NORMAL,2,38,DONPHAN,,,,,,,,,,,,,,
HikerGroup,MICHAEL,1,HIKER (8),TRAINERTYPE_NORMAL,3,38,GOLEM,,,,,,,,,,,,,,
HikerGroup,PARRY,1,HIKER (9),TRAINERTYPE_MOVES,1,45,PILOSWINE,,EARTHQUAKE,BLIZZARD,REST,TAKE_DOWN,,,,,,,,,
HikerGroup,PARRY,1,HIKER (9),TRAINERTYPE_MOVES,2,45,DUGTRIO,,MAGNITUDE,DIG,MUD_SLAP,SLASH,,,,,,,,,
HikerGroup,PARRY,1,HIKER (9),TRAINERTYPE_MOVES,3,48,STEELIX,,DIG,IRON_TAIL,SANDSTORM,SLAM,,,,,,,,,
HikerGroup,TIMOTHY,1,HIKER (10),TRAINERTYPE_MOVES,1,38,DUGTRIO,,MAGNITUDE,DIG,SAND_ATTACK,SLASH,,,,,,,,,
HikerGroup,TIMOTHY,1,HIKER (10),TRAINERTYPE_MOVES,2,39,GLIGAR,,SLASH,FAINT_ATTACK,WING_ATTACK,POISON_STING,,,,,,,,,
HikerGroup,TIMOTHY,1,HIKER (10),TRAINERTYPE_MOVES,3,38,GRAVELER,,MAGNITUDE,ROCK_THROW,ROLLOUT,NO_MOVE,,,,,,,,,
HikerGroup,TIMOTHY,1,HIKER (10),TRAINERTYPE_MOVES,4,38,DUGTRIO,,MAGNITUDE,DIG,SAND_ATTACK,SLASH,,,,,,,,,
HikerGroup,BAILEY,1,HIKER (11),TRAINERTYPE_NORMAL,1,40,GOLEM,,,,,,,,,,,,,,
HikerGroup,BAILEY,1,HIKER (11),TRAINERTYPE_NORMAL,2,40,GOLEM,,,,,,,,,,,,,,
HikerGroup,BAILEY,1,HIKER (11),TRAINERTYPE_NORMAL,3,40,GOLEM,,,,,,,,,,,,,,
HikerGroup,BAILEY,1,HIKER (11),TRAINERTYPE_NORMAL,4,40,GOLEM,,,,,,,,,,,,,,
HikerGroup,BAILEY,1,HIKER (11),TRAINERTYPE_NORMAL,5,40,GOLEM,,,,,,,,,,,,,,
HikerGroup,ANTHONY,3,HIKER (12),TRAINERTYPE_NORMAL,1,35,GRAVELER,,,,,,,,,,,,,,
HikerGroup,ANTHONY,3,HIKER (12),TRAINERTYPE_NORMAL,2,34,MACHOKE,,,,,,,,,,,,,,
HikerGroup,ANTHONY,3,HIKER (12),TRAINERTYPE_NORMAL,3,35,GRAVELER,,,,,,,,,,,,,,
HikerGroup,TIM,1,HIKER (13),TRAINERTYPE_NORMAL,1,55,GOLEM,,,,,,,,,,,,,,
HikerGroup,TIM,1,HIKER (13),TRAINERTYPE_NORMAL,2,55,KABUTOPS,,,,,,,,,,,,,,
HikerGroup,TIM,1,HIKER (13),TRAINERTYPE_NORMAL,3,55,QUAGSIRE,,,,,,,,,,,,,,
HikerGroup,NOLAND,1,HIKER (14),TRAINERTYPE_NORMAL,1,55,SANDSLASH,,,,,,,,,,,,,,
HikerGroup,NOLAND,1,HIKER (14),TRAINERTYPE_NORMAL,2,55,GOLEM,,,,,,,,,,,,,,
HikerGroup,SIDNEY,1,HIKER (15),TRAINERTYPE_NORMAL,1,56,DUGTRIO,,,,,,,,,,,,,,
HikerGroup,SIDNEY,1,HIKER (15),TRAINERTYPE_NORMAL,2,56,STEELIX,,,,,,,,,,,,,,
HikerGroup,KENNY,1,HIKER (16),TRAINERTYPE_NORMAL,1,56,SANDSLASH,,,,,,,,,,,,,,
HikerGroup,KENNY,1,HIKER (16),TRAINERTYPE_NORMAL,2,59,GRAVELER,,,,,,,,,,,,,,
HikerGroup,KENNY,1,HIKER (16),TRAINERTYPE_NORMAL,3,57,GOLEM,,,,,,,,,,,,,,
HikerGroup,KENNY,1,HIKER (16),TRAINERTYPE_NORMAL,4,59,GRAVELER,,,,,,,,,,,,,,
HikerGroup,JIM,1,HIKER (17),TRAINERTYPE_NORMAL,1,58,MACHAMP,,,,,,,,,,,,,,
HikerGroup,DANIEL,1,HIKER (18),TRAINERTYPE_NORMAL,1,11,ONIX,,,,,,,,,,,,,,
HikerGroup,PARRY,2,HIKER (19),TRAINERTYPE_MOVES,1,50,PILOSWINE,,EARTHQUAKE,BLIZZARD,REST,TAKE_DOWN,,,,,,,,,
HikerGroup,PARRY,2,HIKER (19),TRAINERTYPE_MOVES,2,50,DUGTRIO,,MAGNITUDE,DIG,MUD_SLAP,SLASH,,,,,,,,,
HikerGroup,PARRY,2,HIKER (19),TRAINERTYPE_MOVES,3,50,STEELIX,,DIG,IRON_TAIL,SANDSTORM,SLAM,,,,,,,,,
HikerGroup,PARRY,3,HIKER (20),TRAINERTYPE_NORMAL,1,38,PILOSWINE,,,,,,,,,,,,,,
HikerGroup,PARRY,3,HIKER (20),TRAINERTYPE_NORMAL,2,38,DUGTRIO,,,,,,,,,,,,,,
HikerGroup,PARRY,3,HIKER (20),TRAINERTYPE_NORMAL,3,38,STEELIX,,,,,,,,,,,,,,
HikerGroup,ANTHONY,4,HIKER (21),TRAINERTYPE_NORMAL,1,48,GOLEM,,,,,,,,,,,,,,
HikerGroup,ANTHONY,4,HIKER (21),TRAINERTYPE_NORMAL,2,50,MACHAMP,,,,,,,,,,,,,,
HikerGroup,ANTHONY,4,HIKER (21),TRAINERTYPE_NORMAL,3,48,GOLEM,,,,,,,,,,,,,,
HikerGroup,ANTHONY,5,HIKER (22),TRAINERTYPE_MOVES,1,56,GOLEM,,EARTHQUAKE,EXPLOSION,ROCK_SLIDE,ROLLOUT,,,,,,,,,
HikerGroup,ANTHONY,5,HIKER (22),TRAINERTYPE_MOVES,2,54,MACHAMP,,CROSS_CHOP,VITAL_THROW,HEADBUTT,DIG,,,,,,,,,
HikerGroup,ANTHONY,5,HIKER (22),TRAINERTYPE_MOVES,3,56,GOLEM,,EARTHQUAKE,EXPLOSION,ROCK_SLIDE,ROLLOUT,,,,,,,,,
BikerGroup,BENNY,1,BIKER (1),TRAINERTYPE_NORMAL,1,20,KOFFING,,,,,,,,,,,,,,
BikerGroup,BENNY,1,BIKER (1),TRAINERTYPE_NORMAL,2,20,KOFFING,,,,,,,,,,,,,,
BikerGroup,BENNY,1,BIKER (1),TRAINERTYPE_NORMAL,3,20,KOFFING,,,,,,,,,,,,,,
BikerGroup,KAZU,1,BIKER (2),TRAINERTYPE_NORMAL,1,20,KOFFING,,,,,,,,,,,,,,
BikerGroup,KAZU,1,BIKER (2),TRAINERTYPE_NORMAL,2,20,KOFFING,,,,,,,,,,,,,,
BikerGroup,KAZU,1,BIKER (2),TRAINERTYPE_NORMAL,3,20,KOFFING,,,,,,,,,,,,,,
BikerGroup,DWAYNE,1,BIKER (3),TRAINERTYPE_NORMAL,1,57,KOFFING,,,,,,,,,,,,,,
BikerGroup,DWAYNE,1,BIKER (3),TRAINERTYPE_NORMAL,2,58,KOFFING,,,,,,,,,,,,,,
BikerGroup,DWAYNE,1,BIKER (3),TRAINERTYPE_NORMAL,3,59,KOFFING,,,,,,,,,,,,,,
BikerGroup,DWAYNE,1,BIKER (3),TRAINERTYPE_NORMAL,4,60,KOFFING,,,,,,,,,,,,,,
BikerGroup,HARRIS,1,BIKER (4),TRAINERTYPE_NORMAL,1,59,FLAREON,,,,,,,,,,,,,,
BikerGroup,ZEKE,1,BIKER (5),TRAINERTYPE_NORMAL,1,58,CROBAT,,,,,,,,,,,,,,
BikerGroup,ZEKE,1,BIKER (5),TRAINERTYPE_NORMAL,2,56,MUK,,,,,,,,,,,,,,
BikerGroup,CHARLES,1,BIKER (6),TRAINERTYPE_NORMAL,1,56,POLIWRATH,,,,,,,,,,,,,,
BikerGroup,CHARLES,1,BIKER (6),TRAINERTYPE_NORMAL,2,56,CHARIZARD,,,,,,,,,,,,,,
BikerGroup,CHARLES,1,BIKER (6),TRAINERTYPE_NORMAL,3,56,WEEZING,,,,,,,,,,,,,,
BikerGroup,RILEY,1,BIKER (7),TRAINERTYPE_NORMAL,1,60,WEEZING,,,,,,,,,,,,,,
BikerGroup,JOEL,1,BIKER (8),TRAINERTYPE_NORMAL,1,58,MAGMAR,,,,,,,,,,,,,,
BikerGroup,JOEL,1,BIKER (8),TRAINERTYPE_NORMAL,2,58,ELECTABUZZ,,,,,,,,,,,,,,
BikerGroup,GLENN,1,BIKER (9),TRAINERTYPE_NORMAL,1,57,KOFFING,,,,,,,,,,,,,,
BikerGroup,GLENN,1,BIKER (9),TRAINERTYPE_NORMAL,2,55,MAGMAR,,,,,,,,,,,,,,
BikerGroup,GLENN,1,BIKER (9),TRAINERTYPE_NORMAL,3,58,WEEZING,,,,,,,,,,,,,,
BlaineGroup,BLAINE,1,BLAINE (1),TRAINERTYPE_ITEM_MOVES,1,66,RAPIDASH,,QUICK_CLAW,DOUBLE_EDGE,SUNNY_DAY,FIRE_BLAST,SOLARBEAM,,,,,,,,
BlaineGroup,BLAINE,1,BLAINE (1),TRAINERTYPE_ITEM_MOVES,2,65,MAGMAR,,GOLD_BERRY,THUNDERPUNCH,FIRE_BLAST,PSYCHIC_M,CONFUSE_RAY,,,,,,,,
BlaineGroup,BLAINE,1,BLAINE (1),TRAINERTYPE_ITEM_MOVES,3,66,HOUNDOOM,,MIRACLE_SEED,FIRE_BLAST,SUNNY_DAY,SOLARBEAM,CRUNCH,,,,,,,,
BlaineGroup,BLAINE,1,BLAINE (1),TRAINERTYPE_ITEM_MOVES,4,65,NINETALES,,LEFTOVERS,FIRE_BLAST,SHADOW_BALL,SUNNY_DAY,HYPNOSIS,,,,,,,,
BlaineGroup,BLAINE,1,BLAINE (1),TRAINERTYPE_ITEM_MOVES,5,67,MOLTRES,,SHARP_BEAK,FIRE_BLAST,SKY_ATTACK,SOLARBEAM,SUNNY_DAY,,,,,,,,
BlaineGroup,BLAINE,1,BLAINE (1),TRAINERTYPE_ITEM_MOVES,6,67,ARCANINE,,CHARCOAL,CRUNCH,DRAGONBREATH,FIRE_BLAST,EXTREMESPEED,,,,,,,,
BurglarGroup,DUNCAN,1,BURGLAR (1),TRAINERTYPE_NORMAL,1,35,DELIBIRD,,,,,,,,,,,,,,
BurglarGroup,DUNCAN,1,BURGLAR (1),TRAINERTYPE_NORMAL,2,35,MAGMAR,,,,,,,,,,,,,,
BurglarGroup,EDDIE,1,BURGLAR (2),TRAINERTYPE_MOVES,1,35,ARCANINE,,ROAR,EMBER,LEER,TAKE_DOWN,,,,,,,,,
BurglarGroup,EDDIE,1,BURGLAR (2),TRAINERTYPE_MOVES,2,35,WEEZING,,TACKLE,SMOG,SLUDGE,SMOKESCREEN,,,,,,,,,
BurglarGroup,COREY,1,BURGLAR (3),TRAINERTYPE_NORMAL,1,55,KOFFING,,,,,,,,,,,,,,
BurglarGroup,COREY,1,BURGLAR (3),TRAINERTYPE_NORMAL,2,58,MAGMAR,,,,,,,,,,,,,,
BurglarGroup,COREY,1,BURGLAR (3),TRAINERTYPE_NORMAL,3,55,KOFFING,,,,,,,,,,,,,,
BurglarGroup,COREY,1,BURGLAR (3),TRAINERTYPE_NORMAL,4,60,KOFFING,,,,,,,,,,,,,,
FirebreatherGroup,OTIS,1,FIREBREATHER (1),TRAINERTYPE_NORMAL,1,58,MAGMAR,,,,,,,,,,,,,,
FirebreatherGroup,OTIS,1,FIREBREATHER (1),TRAINERTYPE_NORMAL,2,60,WEEZING,,,,,,,,,,,,,,
FirebreatherGroup,OTIS,1,FIREBREATHER (1),TRAINERTYPE_NORMAL,3,58,MAGMAR,,,,,,,,,,,,,,
FirebreatherGroup,DICK,1,FIREBREATHER (2),TRAINERTYPE_NORMAL,1,17,CHARMELEON,,,,,,,,,,,,,,
FirebreatherGroup,NED,1,FIREBREATHER (3),TRAINERTYPE_NORMAL,1,15,KOFFING,,,,,,,,,,,,,,
FirebreatherGroup,NED,1,FIREBREATHER (3),TRAINERTYPE_NORMAL,2,16,GROWLITHE,,,,,,,,,,,,,,
FirebreatherGroup,NED,1,FIREBREATHER (3),TRAINERTYPE_NORMAL,3,15,KOFFING,,,,,,,,,,,,,,
FirebreatherGroup,BURT,1,FIREBREATHER (4),TRAINERTYPE_NORMAL,1,60,WEEZING,,,,,,,,,,,,,,
FirebreatherGroup,BURT,1,FIREBREATHER (4),TRAINERTYPE_NORMAL,2,60,MAGCARGO,,,,,,,,,,,,,,
FirebreatherGroup,BILL,1,FIREBREATHER (5),TRAINERTYPE_NORMAL,1,11,GROWLITHE,,,,,,,,,,,,,,
FirebreatherGroup,WALT,1,FIREBREATHER (6),TRAINERTYPE_NORMAL,1,15,MAGMAR,,,,,,,,,,,,,,
FirebreatherGroup,WALT,1,FIREBREATHER (6),TRAINERTYPE_NORMAL,2,15,MAGMAR,,,,,,,,,,,,,,
FirebreatherGroup,RAY,1,FIREBREATHER (7),TRAINERTYPE_NORMAL,1,9,VULPIX,,,,,,,,,,,,,,
FirebreatherGroup,LYLE,1,FIREBREATHER (8),TRAINERTYPE_NORMAL,1,54,WEEZING,,,,,,,,,,,,,,
FirebreatherGroup,LYLE,1,FIREBREATHER (8),TRAINERTYPE_NORMAL,2,54,FLAREON,,,,,,,,,,,,,,
FirebreatherGroup,LYLE,1,FIREBREATHER (8),TRAINERTYPE_NORMAL,3,54,NINETALES,,,,,,,,,,,,,,
JugglerGroup,IRWIN,1,JUGGLER (1),TRAINERTYPE_NORMAL,1,16,VOLTORB,,,,,,,,,,,,,,
JugglerGroup,IRWIN,1,JUGGLER (1),TRAINERTYPE_NORMAL,2,16,PINECO,,,,,,,,,,,,,,
JugglerGroup,IRWIN,1,JUGGLER (1),TRAINERTYPE_NORMAL,3,16,VOLTORB,,,,,,,,,,,,,,
JugglerGroup,FRITZ,1,JUGGLER (2),TRAINERTYPE_NORMAL,1,54,MR__MIME,,,,,,,,,,,,,,
JugglerGroup,FRITZ,1,JUGGLER (2),TRAINERTYPE_NORMAL,2,54,MAGMAR,,,,,,,,,,,,,,
JugglerGroup,FRITZ,1,JUGGLER (2),TRAINERTYPE_NORMAL,3,56,MACHOKE,,,,,,,,,,,,,,
JugglerGroup,HORTON,1,JUGGLER (3),TRAINERTYPE_NORMAL,1,56,ELECTRODE,,,,,,,,,,,,,,
JugglerGroup,HORTON,1,JUGGLER (3),TRAINERTYPE_NORMAL,2,57,ELECTRODE,,,,,,,,,,,,,,
JugglerGroup,HORTON,1,JUGGLER (3),TRAINERTYPE_NORMAL,3,56,ELECTRODE,,,,,,,,,,,,,,
JugglerGroup,HORTON,1,JUGGLER (3),TRAINERTYPE_NORMAL,4,58,ELECTRODE,,,,,,,,,,,,,,
JugglerGroup,IRWIN,2,JUGGLER (4),TRAINERTYPE_NORMAL,1,26,VOLTORB,,,,,,,,,,,,,,
JugglerGroup,IRWIN,2,JUGGLER (4),TRAINERTYPE_NORMAL,2,26,PINECO,,,,,,,,,,,,,,
JugglerGroup,IRWIN,2,JUGGLER (4),TRAINERTYPE_NORMAL,3,26,VOLTORB,,,,,,,,,,,,,,
JugglerGroup,IRWIN,3,JUGGLER (5),TRAINERTYPE_NORMAL,1,34,ELECTRODE,,,,,,,,,,,,,,
JugglerGroup,IRWIN,3,JUGGLER (5),TRAINERTYPE_NORMAL,2,31,FORRETRESS,,,,,,,,,,,,,,
JugglerGroup,IRWIN,3,JUGGLER (5),TRAINERTYPE_NORMAL,3,33,ELECTRODE,,,,,,,,,,,,,,
JugglerGroup,IRWIN,3,JUGGLER (5),TRAINERTYPE_NORMAL,4,35,ELECTRODE,,,,,,,,,,,,,,
JugglerGroup,IRWIN,4,JUGGLER (6),TRAINERTYPE_NORMAL,1,18,VOLTORB,,,,,,,,,,,,,,
JugglerGroup,IRWIN,4,JUGGLER (6),TRAINERTYPE_NORMAL,2,22,VOLTORB,,,,,,,,,,,,,,
JugglerGroup,IRWIN,4,JUGGLER (6),TRAINERTYPE_NORMAL,3,26,VOLTORB,,,,,,,,,,,,,,
JugglerGroup,IRWIN,4,JUGGLER (6),TRAINERTYPE_NORMAL,4,30,ELECTRODE,,,,,,,,,,,,,,
BlackbeltGroup,KENJI,1,BLACKBELT_T (1),TRAINERTYPE_MOVES,1,33,ONIX,,BIND,ROCK_THROW,TOXIC,DIG,,,,,,,,,
BlackbeltGroup,KENJI,1,BLACKBELT_T (1),TRAINERTYPE_MOVES,2,38,MACHAMP,,HEADBUTT,SWAGGER,FORESIGHT,VITAL_THROW,,,,,,,,,
BlackbeltGroup,KENJI,1,BLACKBELT_T (1),TRAINERTYPE_MOVES,3,33,STEELIX,,EARTHQUAKE,ROCK_THROW,IRON_TAIL,SANDSTORM,,,,,,,,,
BlackbeltGroup,KENJI,1,BLACKBELT_T (1),TRAINERTYPE_MOVES,4,36,HITMONLEE,,DOUBLE_TEAM,HI_JUMP_KICK,MUD_SLAP,SWIFT,,,,,,,,,
BlackbeltGroup,YOSHI,1,BLACKBELT_T (2),TRAINERTYPE_MOVES,1,29,HITMONLEE,,DOUBLE_KICK,MEDITATE,JUMP_KICK,FOCUS_ENERGY,,,,,,,,,
BlackbeltGroup,KENJI,2,BLACKBELT_T (3),TRAINERTYPE_MOVES,1,33,ONIX,,BIND,ROCK_THROW,TOXIC,DIG,,,,,,,,,
BlackbeltGroup,KENJI,2,BLACKBELT_T (3),TRAINERTYPE_MOVES,2,38,MACHAMP,,HEADBUTT,SWAGGER,FORESIGHT,VITAL_THROW,,,,,,,,,
BlackbeltGroup,KENJI,2,BLACKBELT_T (3),TRAINERTYPE_MOVES,3,33,STEELIX,,EARTHQUAKE,ROCK_THROW,IRON_TAIL,SANDSTORM,,,,,,,,,
BlackbeltGroup,KENJI,2,BLACKBELT_T (3),TRAINERTYPE_MOVES,4,36,HITMONLEE,,DOUBLE_TEAM,HI_JUMP_KICK,MUD_SLAP,SWIFT,,,,,,,,,
BlackbeltGroup,LAO,1,BLACKBELT_T (4),TRAINERTYPE_MOVES,1,29,HITMONCHAN,,MACH_PUNCH,THUNDERPUNCH,ICE_PUNCH,COMET_PUNCH,,,,,,,,,
BlackbeltGroup,NOB,1,BLACKBELT_T (5),TRAINERTYPE_MOVES,1,27,MACHOP,,LEER,FOCUS_ENERGY,KARATE_CHOP,SEISMIC_TOSS,,,,,,,,,
BlackbeltGroup,NOB,1,BLACKBELT_T (5),TRAINERTYPE_MOVES,2,27,MACHOKE,,LEER,KARATE_CHOP,SEISMIC_TOSS,ROCK_SLIDE,,,,,,,,,
BlackbeltGroup,KIYO,1,BLACKBELT_T (6),TRAINERTYPE_MOVES,1,24,HITMONLEE,,ROLLING_KICK,JUMP_KICK,MEDITATE,STRENGTH,,,,,,,,,
BlackbeltGroup,KIYO,1,BLACKBELT_T (6),TRAINERTYPE_MOVES,2,24,HITMONCHAN,,MACH_PUNCH,PURSUIT,DIZZY_PUNCH,THUNDERPUNCH,,,,,,,,,
BlackbeltGroup,LUNG,1,BLACKBELT_T (7),TRAINERTYPE_NORMAL,1,27,MANKEY,,,,,,,,,,,,,,
BlackbeltGroup,LUNG,1,BLACKBELT_T (7),TRAINERTYPE_NORMAL,2,27,MACHOKE,,,,,,,,,,,,,,
BlackbeltGroup,LUNG,1,BLACKBELT_T (7),TRAINERTYPE_NORMAL,3,27,PRIMEAPE,,,,,,,,,,,,,,
BlackbeltGroup,KENJI,3,BLACKBELT_T (8),TRAINERTYPE_MOVES,1,33,ONIX,,BIND,ROCK_THROW,TOXIC,DIG,,,,,,,,,
BlackbeltGroup,KENJI,3,BLACKBELT_T (8),TRAINERTYPE_MOVES,2,38,MACHAMP,,HEADBUTT,SWAGGER,FORESIGHT,VITAL_THROW,,,,,,,,,
BlackbeltGroup,KENJI,3,BLACKBELT_T (8),TRAINERTYPE_MOVES,3,33,STEELIX,,EARTHQUAKE,ROCK_THROW,IRON_TAIL,SANDSTORM,,,,,,,,,
BlackbeltGroup,KENJI,3,BLACKBELT_T (8),TRAINERTYPE_MOVES,4,36,HITMONLEE,,DOUBLE_TEAM,HI_JUMP_KICK,MUD_SLAP,SWIFT,,,,,,,,,
BlackbeltGroup,WAI,1,BLACKBELT_T (9),TRAINERTYPE_NORMAL,1,56,MACHAMP,,,,,,,,,,,,,,
